RS_GCF_000227665.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thioalkalimicrobium;s__Thioalkalimicrobium aerophilum	Thioalkalimicrobium aerophilum
RS_GCF_000230935.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Mycobacterium;s__Mycobacterium rhodesiae_A	Mycobacterium rhodesiae_A
RS_GCF_000196315.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter;s__Croceibacter atlanticus	Croceibacter atlanticus
RS_GCF_000425225.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Halobacillales;f__Halobacillaceae;g__Pontibacillus;s__Pontibacillus marinus	Pontibacillus marinus
RS_GCF_000260985.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga nitratireducenticrescens	Methylophaga nitratireducenticrescens
RS_GCF_001244495.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__D16;s__	Oscillospiraceae D16 sp.
RS_GCF_000211855.2	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lacinutrix;s__	Lacinutrix sp.
RS_GCF_000174435.1	d__Bacteria;p__Desulfovibrionaeota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfonatronospiraceae;g__Desulfonatronospira;s__Desulfonatronospira thiodismutans	Desulfonatronospira thiodismutans
RS_GCF_000013405.1	d__Bacteria;p__Syntrophaeota;c__Syntrophia;o__Syntrophales;f__Syntrophaceae;g__Syntrophus;s__Syntrophus aciditrophicus	Syntrophus aciditrophicus
RS_GCF_000305785.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Simiduia;s__Simiduia agarivorans	Simiduia agarivorans
RS_GCF_001373415.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	Paenibacillus sp.
RS_GCF_000344615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Janthinobacterium;s__	Janthinobacterium sp.
RS_GCF_000504125.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B mundtii	Enterococcus_B mundtii
RS_GCF_001596795.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas telluritireducens	Pseudoalteromonas telluritireducens
RS_GCF_000224785.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Halobacillales;f__Amphibacillaceae;g__Lentibacillus;s__Lentibacillus jeotgali	Lentibacillus jeotgali
RS_GCF_001853345.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_C;s__	Sphingomonas_C sp.
RS_GCF_001429505.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__	Bosea sp.
RS_GCF_000439455.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Spiroplasma_A;s__Spiroplasma_A diminutum	Spiroplasma_A diminutum
RS_GCF_000599985.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Gilliamella;s__Gilliamella apicola_B	Gilliamella apicola_B
RS_GCF_000423425.1	d__Bacteria;p__Deinococcaeota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Meiothermus;s__Meiothermus rufus	Meiothermus rufus
RS_GCF_000367345.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium xenophagum	Sphingobium xenophagum
RS_GCF_001436115.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_C;s__Lactobacillus_C brantae	Lactobacillus_C brantae
RS_GCF_001878675.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Halobacillales;f__Amphibacillaceae;g__Virgibacillus;s__	Virgibacillus sp.
RS_GCF_001190785.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Tissierellales;f__Gottschalkiaceae;g__Clostridium_O;s__Clostridium_O purinilyticum	Clostridium_O purinilyticum
RS_GCF_000344135.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Gordonia;s__Gordonia malaquae	Gordonia malaquae
RS_GCF_000217995.1	d__Archaea;p__Diaforarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosalsum;s__Methanosalsum zhilinae	Methanosalsum zhilinae
RS_GCF_000495815.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__	Asticcacaulis sp.
RS_GCF_000739105.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces lividans	Streptomyces lividans
RS_GCF_000620185.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Geodermatophilaceae;g__Blastococcus;s__	Blastococcus sp.
RS_GCF_000526415.1	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__JKG1;s__	Herpetosiphonaceae JKG1 sp.
RS_GCF_000510645.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Thermicanales;f__Thermicanaceae;g__Thermicanus;s__Thermicanus aegyptius	Thermicanus aegyptius
RS_GCF_001458215.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;s__	Shimia sp.
RS_GCF_001046875.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermatophilaceae;g__Tetrasphaera_A;s__Tetrasphaera_A jenkinsii	Tetrasphaera_A jenkinsii
RS_GCF_000227505.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__	Luminiphilus sp.
RS_GCF_000214095.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus ferrivorans	Acidithiobacillus ferrivorans
RS_GCF_001693675.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces clavuligerus	Streptomyces clavuligerus
RS_GCF_000189535.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__Pseudarthrobacter phenanthrenivorans_A	Pseudarthrobacter phenanthrenivorans_A
RS_GCF_000422785.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Nesiotobacter;s__Nesiotobacter exalbescens	Nesiotobacter exalbescens
RS_GCF_000220255.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pallens	Prevotella pallens
RS_GCF_000733125.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Parvularcula;s__Parvularcula oceani	Parvularcula oceani
RS_GCF_000980835.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium kutscheri	Corynebacterium kutscheri
RS_GCF_000565015.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas catoniae	Porphyromonas catoniae
RS_GCF_000154505.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea scindens	Dorea scindens
RS_GCF_001425465.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium rhodinum	Methylobacterium rhodinum
RS_GCF_000523235.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Nocardia;s__Nocardia nova_A	Nocardia nova_A
RS_GCF_000745485.1	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D veterum	Methanobacterium_D veterum
RS_GCF_000336695.1	d__Archaea;p__Diaforarchaeota;c__Methanomicrobia;o__Halobacteriales;f__Halococcaceae;g__Halococcus;s__Halococcus morrhuae	Halococcus morrhuae
RS_GCF_001932555.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter haemolyticus	Acinetobacter haemolyticus
RS_GCF_000183405.1	d__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Calditerrivibrionaceae;g__Calditerrivibrio;s__Calditerrivibrio nitroreducens	Calditerrivibrio nitroreducens
RS_GCF_000328625.1	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halobacteroidales;f__Halobacteroidaceae;g__Halobacteroides;s__Halobacteroides halobius	Halobacteroides halobius
RS_GCF_000377705.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Marinococcales;f__Marinococcaceae;g__Salsuginibacillus;s__Salsuginibacillus kocurii	Salsuginibacillus kocurii
RS_GCF_001314975.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides thetaiotaomicron
RS_GCF_000621705.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Prolixibacter;s__Prolixibacter bellariivorans	Prolixibacter bellariivorans
RS_GCF_000341895.1	d__Bacteria;p__Desulfovibrionaeota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio_D;s__Desulfovibrio_D piezophilus	Desulfovibrio_D piezophilus
RS_GCF_000688395.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter_G;s__Arthrobacter_G sanguinis	Arthrobacter_G sanguinis
RS_GCF_001051235.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter;s__Competibacter denitrificans	Competibacter denitrificans
RS_GCF_000525795.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria aquatica	Listeria aquatica
RS_GCF_000772105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Vibrionaceae;g__Vibrio;s__Vibrio tubiashii	Vibrio tubiashii
RS_GCF_000745835.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Belnapia;s__Belnapia moabensis	Belnapia moabensis
RS_GCF_000420625.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodovibrionales;f__Fodinicurvataceae;g__Fodinicurvata;s__Fodinicurvata sediminis	Fodinicurvata sediminis
RS_GCF_000511405.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_H;s__Paenibacillus_H larvae	Paenibacillus_H larvae
RS_GCF_000943555.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tamlana;s__Tamlana nanhaiensis	Tamlana nanhaiensis
RS_GCF_000745185.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__	Muricauda sp.
RS_GCF_001467745.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia;s__Tatlockia jamestowniensis	Tatlockia jamestowniensis
RS_GCF_000787395.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__GCF-000787395;s__	Sedimenticolaceae GCF-000787395 sp.
U_82955	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__Sutterella parvirubra	Sutterella parvirubra
RS_GCF_000217635.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera;s__Buchnera aphidicola_G	Buchnera aphidicola_G
U_82952	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819;s__	Ruminococcaceae UBA1819 sp.
RS_GCF_000238915.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter globiformis	Arthrobacter globiformis
RS_GCF_000747155.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas metalli	Arenimonas metalli
962.contigs.fa.metabat-bins-.3	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Bifidobacterium bifidum
RS_GCF_000225465.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buchnera;s__Buchnera aphidicola_B	Buchnera aphidicola_B
RS_GCF_000422665.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Shewanellaceae;g__Ferrimonas;s__Ferrimonas senticii	Ferrimonas senticii
RS_GCF_000568735.2	d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Borreliales;f__Borreliaceae;g__Borrelia;s__Borrelia parkeri	Borrelia parkeri
U_82959	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-169;s__	Ruminococcaceae CAG-169 sp.
RS_GCF_001294535.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__Pseudorhodobacter psychrotolerans	Pseudorhodobacter psychrotolerans
RS_GCF_000183425.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marivirga;s__Marivirga tractuosa	Marivirga tractuosa
RS_GCF_000621005.1	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter cuniculorum	Campylobacter cuniculorum
RS_GCF_000764185.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Alteromonadaceae;g__Colwellia;s__Colwellia psychrerythraea_B	Colwellia psychrerythraea_B
RS_GCF_000488215.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter nectaris	Acinetobacter nectaris
RS_GCF_000818195.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	Streptomyces sp.
RS_GCF_000010305.1	d__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas aurantiaca	Gemmatimonas aurantiaca
RS_GCF_000381365.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae	Bacteroides salyersiae
RS_GCF_000518485.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Olleya;s__Olleya marilimosa	Olleya marilimosa
RS_GCF_000419685.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium antarcticum	Flavobacterium antarcticum
RS_GCF_001469165.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiohalocapsa;s__	Thiohalocapsa sp.
RS_GCF_000429165.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acetobacter;s__Acetobacter nitrogenifigens	Acetobacter nitrogenifigens
RS_GCF_000520995.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__Aquimarina macrocephali	Aquimarina macrocephali
RS_GCF_000934845.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Bacillaceae_A;g__Bacillus_Y;s__Bacillus_Y subterraneus	Bacillus_Y subterraneus
RS_GCF_000186265.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Cellulophaga;s__Cellulophaga algicola	Cellulophaga algicola
RS_GCF_000687795.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae_A;g__Mycoplasma_C;s__Mycoplasma_C testudinis	Mycoplasma_C testudinis
RS_GCF_000018265.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Micromonosporaceae;g__Salinispora;s__Salinispora arenicola	Salinispora arenicola
RS_GCF_000026005.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Ehrlichia;s__Ehrlichia ruminantium	Ehrlichia ruminantium
RS_GCF_000317575.1	d__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Nostocales;f__Xenococcaceae;g__Stanieria;s__Stanieria cyanosphaera	Stanieria cyanosphaera
RS_GCF_000427885.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Micromonosporaceae;g__Glycomyces;s__Glycomyces tenuis	Glycomyces tenuis
RS_GCF_000023745.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylovorus;s__Methylovorus glucosetrophus	Methylovorus glucosetrophus
RS_GCF_000167355.1	d__Bacteria;p__Desulfuromonadaeota;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas_A;s__Desulfuromonas_A acetoxidans	Desulfuromonas_A acetoxidans
RS_GCF_000007385.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas oryzae	Xanthomonas oryzae
RS_GCF_001441635.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius indicus	Roseovarius indicus
RS_GCF_001421565.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__Agromyces sp1	Agromyces sp1
RS_GCF_000425305.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroserpens;s__Psychroserpens burtonensis	Psychroserpens burtonensis
RS_GCF_000807255.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I pasteurianum_A	Clostridium_I pasteurianum_A
RS_GCF_001428565.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	Nocardioides sp.
RS_GCF_001189965.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herbaspirillum;s__Herbaspirillum rhizosphaerae	Herbaspirillum rhizosphaerae
RS_GCF_000430665.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__Aquimarina muelleri	Aquimarina muelleri
RS_GCF_000430785.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_D;f__Bacillaceae_G;g__Bacillus_AF;s__Bacillus_AF panaciterrae	Bacillus_AF panaciterrae
RS_GCF_000331005.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces turgidiscabies	Streptomyces turgidiscabies
RS_GCF_000380645.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Smaragdicoccus;s__Smaragdicoccus niigatensis	Smaragdicoccus niigatensis
U_82598	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-251;s__	Oscillospirales CAG-251 sp.
RS_GCF_000337515.1	d__Archaea;p__Diaforarchaeota;c__Methanomicrobia;o__Halobacteriales;f__Haloferacaceae;g__Halovivax;s__Halovivax asiaticus	Halovivax asiaticus
RS_GCF_000632985.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Neorickettsia;s__Neorickettsia helminthoeca	Neorickettsia helminthoeca
RS_GCF_000012685.1	d__Bacteria;p__Deltabacteraeota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Myxococcus;s__Myxococcus xanthus	Myxococcus xanthus
RS_GCF_000763295.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira australica	Thalassospira australica
RS_GCF_000800955.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__	Kocuria sp.
RS_GCF_000022125.1	d__Bacteria;p__Desulfovibrionaeota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio desulfuricans	Desulfovibrio desulfuricans
RS_GCF_000284255.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rubrivivax;s__Rubrivivax gelatinosus	Rubrivivax gelatinosus
RS_GCF_000711715.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas_A;s__Sphingomonas_A astaxanthinifaciens	Sphingomonas_A astaxanthinifaciens
RS_GCF_000246985.2	d__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A litoralis	Thermococcus_A litoralis
RS_GCF_000315465.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum massiliense	Actinobaculum massiliense
RS_GCF_000243235.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__Gillisia limnaea	Gillisia limnaea
RS_GCF_001434225.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus_O;s__Lactobacillus_O nagelii	Lactobacillus_O nagelii
RS_GCF_000234115.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella rava	Alloprevotella rava
RS_GCF_000755145.1	d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B putidum	Treponema_B putidum
RS_GCF_001083795.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	Streptomyces sp.
RS_GCF_000020505.1	d__Bacteria;p__Bacteroidetes;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__Chlorobaculum parvum	Chlorobaculum parvum
RS_GCF_000949425.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	Paenibacillus sp.
RS_GCF_000585215.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiorhodococcus;s__	Thiorhodococcus sp.
RS_GCF_000507865.1	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__Helicobacter_B canis	Helicobacter_B canis
RS_GCF_001038485.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Halobacillales;f__Amphibacillaceae;g__Ornithinibacillus;s__Ornithinibacillus californiensis	Ornithinibacillus californiensis
RS_GCF_001299475.1	d__Bacteria;p__Clostridaeota;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__SIT13;s__	Peptoniphilaceae SIT13 sp.
RS_GCF_000422485.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_C;s__Paenibacillus_C pasadenensis	Paenibacillus_C pasadenensis
RS_GCF_000702325.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Thiomicrospira_A;s__	Thiomicrospira_A sp.
RS_GCF_000428805.1	d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium freiburgense	Corynebacterium freiburgense
RS_GCF_000531125.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Contendobacter;s__	Contendobacter sp.
RS_GCF_000949895.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium arsenijevicii	Agrobacterium arsenijevicii
U_83452	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Homeothermaceae;g__UBA7173;s__	Homeothermaceae UBA7173 sp.
RS_GCF_001705175.1	d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp1	Flavobacterium sp1
RS_GCF_000155495.1	d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_D;s__Helicobacter_D pullorum	Helicobacter_D pullorum
RS_GCF_000422465.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_C;s__Paenibacillus_C harenae	Paenibacillus_C harenae
RS_GCF_001418255.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Thiomonas;s__Thiomonas bhubaneswarensis	Thiomonas bhubaneswarensis
